"#CSV Embroidery File"
"#Created in Embird 2022 Build 10.66 (32-bit) on 19.02.2022 at 10:10:50
"#© 1997-2022 BALARAD, s.r.o.
"#https://www.embird.net
"#embird@embird.net
"#Notes: Can be read by Excel as CSV (Comma Separated Value) or text editor."
"#Lines beginning with # are comments."
"#Lines beginning with > are variables: >VARIABLE, VALUE"
"#Lines beginning with $ are colors: $Number, RED, GREEN, BLUE, Description, Catalog number"
"#Lines beginning with * are stitchlist entries: *STITCH, x, y, rel x, rel y, l, a, da"
"#  *STITCH means needle goes in, *JUMP means needle move only, *COLOR means stop for color change"
"#  x and y are absolute locations in mm; rel x, rel y are relative locations;"
"#  If absolute values are blank, relative values are used, otherwise relatives are ignored on read."
"#  (This is useful if editing by hand, move a piece of pattern by move first stitch and delete absolute values for the rest.)"
"#  l is stitch length, a is angle into node, da is angle out - angle in;"
"#  -999 means not-applicable.  These three parameters are ignored during read."
#
#>VAR_NAME,VAR_VALUE
">design_name","Embroidermodder "
">file_name","C:\users\rob\My Documents\embroidermodder\samples\Embroidermodder.csv"
">AX","+    0"
">AY","+    0"
">MX","+    0"
">MY","+    0"
">PD","******"
">Stitch_Count","3483"
">Color_Count","0"
">Extents","-111.300000,111.200000,-25.700000,25.700000"
#
#$COLOR,RED,GREEN,BLUE,DESCRIPTION,CATALOG_NUMBER
$0,0,0,255,"Purple","Brother Embroidery 614"
#
*STITCH,-96.500000,-25.000000,-1.000000,-2.000000,2.236068,-116.565048,189.865814
*STITCH,-95.900000,-23.000000,0.600000,2.000000,2.088061,73.300758,-192.658508
*STITCH,-96.800000,-24.600000,-0.900000,-1.600000,1.835756,-119.357750,195.321503
*STITCH,-96.400000,-23.000000,0.400000,1.600000,1.649242,75.963760,-196.220200
*STITCH,-97.100000,-24.200000,-0.700000,-1.200000,1.389244,-120.256439,200.794113
*STITCH,-96.900000,-23.000000,0.200000,1.200000,1.216553,80.537674,-64.592278
*STITCH,-96.200000,-22.800000,0.700000,0.200000,0.728011,15.945395,-9.605178
*STITCH,-95.300000,-22.700000,0.900000,0.100000,0.905539,6.340218,33.132236
*STITCH,-93.600000,-21.300000,1.700000,1.400000,2.202271,39.472454,-18.434940
*STITCH,-92.300000,-20.800000,1.300000,0.500000,1.392839,21.037514,13.786976
*STITCH,-90.000000,-19.200000,2.300000,1.600000,2.801785,34.824490,-9.807590
*STITCH,-88.500000,-18.500000,1.500000,0.700000,1.655295,25.016899,6.590603
*STITCH,-85.900000,-16.900000,2.600000,1.600000,3.052868,31.607502,-6.590603
*STITCH,-84.400000,-16.200000,1.500000,0.700000,1.655295,25.016899,-184.460846
*STITCH,-86.000000,-16.800000,-1.600000,-0.600000,1.708801,-159.443954,12.063202
*STITCH,-88.500000,-18.400000,-2.500000,-1.600000,2.968164,-147.380753,-13.329193
*STITCH,-90.500000,-19.100000,-2.000000,-0.700000,2.118962,-160.709946,12.537399
*STITCH,-93.400000,-20.900000,-2.900000,-1.800000,3.413210,-148.172546,-2.082565
*STITCH,-94.800000,-21.700000,-1.400000,-0.800000,1.612452,-150.255112,8.622604
*STITCH,-97.200000,-23.600000,-2.400000,-1.900000,3.061046,-141.632507,-13.923538
*STITCH,-98.300000,-24.100000,-1.100000,-0.500000,1.208305,-155.556046,12.425949
*STITCH,-100.300000,-25.600000,-2.000000,-1.500000,2.500000,-143.130096,223.667770
*STITCH,-100.200000,-25.000000,0.100000,0.600000,0.608276,80.537674,-114.227737
*STITCH,-99.300000,-25.600000,0.900000,-0.600000,1.081665,-33.690063,163.495636
*STITCH,-100.300000,-24.400000,-1.000000,1.200000,1.562050,129.805573,-168.899429
*STITCH,-98.700000,-25.700000,1.600000,-1.300000,2.061553,-39.093857,168.187714
*STITCH,-100.000000,-24.100000,-1.300000,1.600000,2.061553,129.093857,-168.566315
*STITCH,-98.300000,-25.500000,1.700000,-1.400000,2.202271,-39.472462,168.944916
*STITCH,-99.700000,-23.800000,-1.400000,1.700000,2.202271,129.472458,-169.573364
*STITCH,-97.800000,-25.400000,1.900000,-1.600000,2.483949,-40.100906,170.201813
*STITCH,-99.400000,-23.500000,-1.600000,1.900000,2.483949,130.100906,-170.465439
*STITCH,-97.400000,-25.200000,2.000000,-1.700000,2.624881,-40.364536,170.465439
*STITCH,-99.000000,-23.300000,-1.600000,1.900000,2.483949,130.100906,-170.201813
*STITCH,-97.100000,-24.900000,1.900000,-1.600000,2.483949,-40.100906,171.734436
*STITCH,-98.700000,-23.100000,-1.600000,1.800000,2.408319,131.633530,-168.503418
*STITCH,-96.700000,-24.600000,2.000000,-1.500000,2.500000,-36.869896,168.293579
*STITCH,-98.200000,-22.900000,-1.500000,1.700000,2.267157,131.423676,-169.713837
*STITCH,-96.300000,-24.400000,1.900000,-1.500000,2.420744,-38.290165,171.442551
*STITCH,-97.800000,-22.800000,-1.500000,1.600000,2.193171,133.152390,-169.536743
*STITCH,-95.900000,-24.200000,1.900000,-1.400000,2.360085,-36.384354,169.409424
*STITCH,-97.300000,-22.700000,-1.400000,1.500000,2.051828,133.025070,-168.862717
*STITCH,-95.500000,-24.000000,1.800000,-1.300000,2.220360,-35.837650,166.752029
*STITCH,-96.800000,-22.500000,-1.300000,1.500000,1.984943,130.914383,-166.131973
*STITCH,-95.100000,-23.700000,1.700000,-1.200000,2.080865,-35.217594,168.096497
*STITCH,-96.400000,-22.300000,-1.300000,1.400000,1.910497,132.878906,-168.096497
*STITCH,-94.700000,-23.500000,1.700000,-1.200000,2.080865,-35.217594,166.131973
*STITCH,-96.000000,-22.000000,-1.300000,1.500000,1.984943,130.914383,-166.131973
*STITCH,-94.300000,-23.200000,1.700000,-1.200000,2.080865,-35.217594,168.096497
*STITCH,-95.600000,-21.800000,-1.300000,1.400000,1.910497,132.878906,-168.096497
*STITCH,-93.900000,-23.000000,1.700000,-1.200000,2.080865,-35.217594,168.242661
*STITCH,-95.300000,-21.500000,-1.400000,1.500000,2.051828,133.025070,-168.862717
*STITCH,-93.500000,-22.800000,1.800000,-1.300000,2.220360,-35.837650,166.752029
*STITCH,-94.800000,-21.300000,-1.300000,1.500000,1.984943,130.914383,-166.131973
*STITCH,-93.100000,-22.500000,1.700000,-1.200000,2.080865,-35.217594,168.096497
*STITCH,-94.400000,-21.100000,-1.300000,1.400000,1.910497,132.878906,-168.096497
*STITCH,-92.700000,-22.300000,1.700000,-1.200000,2.080865,-35.217594,168.096497
*STITCH,-94.000000,-20.900000,-1.300000,1.400000,1.910497,132.878906,-168.096497
*STITCH,-92.300000,-22.100000,1.700000,-1.200000,2.080865,-35.217594,168.096497
*STITCH,-93.600000,-20.700000,-1.300000,1.400000,1.910497,132.878906,-165.784149
*STITCH,-91.900000,-21.800000,1.700000,-1.100000,2.024846,-32.905243,167.905243
*STITCH,-93.200000,-20.500000,-1.300000,1.300000,1.838478,135.000000,-167.905243
*STITCH,-91.500000,-21.600000,1.700000,-1.100000,2.024846,-32.905243,165.614624
*STITCH,-92.700000,-20.300000,-1.200000,1.300000,1.769181,132.709381,-164.714767
*STITCH,-91.100000,-21.300000,1.600000,-1.000000,1.886796,-32.005386,167.005386
*STITCH,-92.300000,-20.100000,-1.200000,1.200000,1.697056,135.000000,-167.005386
*STITCH,-90.700000,-21.100000,1.600000,-1.000000,1.886796,-32.005386,164.714767
*STITCH,-91.900000,-19.800000,-1.200000,1.300000,1.769181,132.709381,-167.217896
*STITCH,-90.300000,-20.900000,1.600000,-1.100000,1.941649,-34.508518,167.217896
*STITCH,-91.500000,-19.600000,-1.200000,1.300000,1.769181,132.709381,-164.714767
*STITCH,-89.900000,-20.600000,1.600000,-1.000000,1.886796,-32.005386,164.714767
*STITCH,-91.100000,-19.300000,-1.200000,1.300000,1.769181,132.709381,-167.217896
*STITCH,-89.500000,-20.400000,1.600000,-1.100000,1.941649,-34.508518,167.217896
*STITCH,-90.700000,-19.100000,-1.200000,1.300000,1.769181,132.709381,-164.714767
*STITCH,-89.100000,-20.100000,1.600000,-1.000000,1.886796,-32.005386,164.714767
*STITCH,-90.300000,-18.800000,-1.200000,1.300000,1.769181,132.709381,-167.217896
*STITCH,-88.700000,-19.900000,1.600000,-1.100000,1.941649,-34.508518,165.109802
*STITCH,-89.900000,-18.500000,-1.200000,1.400000,1.843909,130.601288,-165.109802
*STITCH,-88.300000,-19.600000,1.600000,-1.100000,1.941649,-34.508518,167.217896
*STITCH,-89.500000,-18.300000,-1.200000,1.300000,1.769181,132.709381,-167.217896
*STITCH,-87.900000,-19.400000,1.600000,-1.100000,1.941649,-34.508518,169.508514
*STITCH,-89.200000,-18.100000,-1.300000,1.300000,1.838478,135.000000,-167.905243
*STITCH,-87.500000,-19.200000,1.700000,-1.100000,2.024846,-32.905243,165.784149
*STITCH,-88.800000,-17.800000,-1.300000,1.400000,1.910497,132.878906,-166.568970
*STITCH,-87.000000,-19.000000,1.800000,-1.200000,2.163331,-33.690063,166.568970
*STITCH,-88.300000,-17.600000,-1.300000,1.400000,1.910497,132.878906,-167.387421
*STITCH,-86.700000,-18.700000,1.600000,-1.100000,1.941649,-34.508518,167.217896
*STITCH,-87.900000,-17.400000,-1.200000,1.300000,1.769181,132.709381,-167.217896
*STITCH,-86.300000,-18.500000,1.600000,-1.100000,1.941649,-34.508518,169.508514
*STITCH,-87.600000,-17.200000,-1.300000,1.300000,1.838478,135.000000,-165.465546
*STITCH,-85.900000,-18.200000,1.700000,-1.000000,1.972308,-30.465544,165.465546
*STITCH,-87.200000,-16.900000,-1.300000,1.300000,1.838478,135.000000,-167.905243
*STITCH,-85.500000,-18.000000,1.700000,-1.100000,2.024846,-32.905243,167.905243
*STITCH,-86.800000,-16.700000,-1.300000,1.300000,1.838478,135.000000,-166.429565
*STITCH,-85.000000,-17.800000,1.800000,-1.100000,2.109502,-31.429565,168.404495
*STITCH,-86.500000,-16.400000,-1.500000,1.400000,2.051828,136.974930,-167.043518
*STITCH,-84.600000,-17.500000,1.900000,-1.100000,2.195450,-30.068583,169.154205
*STITCH,-86.100000,-16.200000,-1.500000,1.300000,1.984943,139.085617,-169.154205
*STITCH,-84.200000,-17.300000,1.900000,-1.100000,2.195450,-30.068583,169.154205
*STITCH,-85.700000,-16.000000,-1.500000,1.300000,1.984943,139.085617,-169.154205
*STITCH,-83.800000,-17.100000,1.900000,-1.100000,2.195450,-30.068583,170.974731
*STITCH,-85.400000,-15.800000,-1.600000,1.300000,2.061553,140.906143,-166.252319
*STITCH,-83.500000,-16.700000,1.900000,-0.900000,2.102380,-25.346176,167.188950
*STITCH,-84.900000,-15.600000,-1.400000,1.100000,1.780449,141.842773,-167.043900
*STITCH,-83.200000,-16.400000,1.700000,-0.800000,1.878829,-25.201124,165.911728
*STITCH,-84.300000,-15.500000,-1.100000,0.900000,1.421267,140.710602,-161.748108
*STITCH,-83.000000,-16.000000,1.300000,-0.500000,1.392839,-21.037510,167.347443
*STITCH,-83.600000,-15.600000,-0.600000,0.400000,0.721110,146.309937,-132.273697
*STITCH,-82.800000,-15.400000,0.800000,0.200000,0.824621,14.036238,-154.230667
*STITCH,-83.400000,-15.900000,-0.600000,-0.500000,0.781025,-140.194427,177.064331
*STITCH,-80.200000,-13.500000,3.200000,2.400000,4.000000,36.869896,-131.268585
*STITCH,-80.300000,-14.800000,-0.100000,-1.300000,1.303840,-94.398682,139.398682
*STITCH,-79.800000,-14.300000,0.500000,0.500000,0.707107,45.000000,82.694237
*STITCH,-81.500000,-12.100000,-1.700000,2.200000,2.780288,127.694237,-26.740173
*STITCH,-82.100000,-9.000000,-0.600000,3.100000,3.157531,100.954063,34.045937
*STITCH,-83.600000,-7.500000,-1.500000,1.500000,2.121320,135.000000,-33.690063
*STITCH,-84.100000,-5.000000,-0.500000,2.500000,2.549510,101.309937,28.495636
*STITCH,-85.600000,-3.200000,-1.500000,1.800000,2.343075,129.805573,-176.780518
*STITCH,-84.200000,-4.700000,1.400000,-1.500000,2.051828,-46.974937,-31.715126
*STITCH,-83.700000,-7.200000,0.500000,-2.500000,2.549510,-78.690063,31.715126
*STITCH,-82.300000,-8.700000,1.400000,-1.500000,2.051828,-46.974937,-32.900406
*STITCH,-81.800000,-11.500000,0.500000,-2.800000,2.844292,-79.875343,29.347801
*STITCH,-80.400000,-13.200000,1.400000,-1.700000,2.202271,-50.527542,-30.010139
*STITCH,-80.100000,-15.000000,0.300000,-1.800000,1.824829,-80.537682,96.483078
*STITCH,-79.400000,-14.800000,0.700000,0.200000,0.728011,15.945395,160.240524
*STITCH,-80.900000,-14.700000,-1.500000,0.100000,1.503330,176.185913,-157.750977
*STITCH,-79.100000,-14.100000,1.800000,0.600000,1.897367,18.434942,-193.240494
*STITCH,-81.300000,-14.300000,-2.200000,-0.200000,2.209072,-174.805557,189.426422
*STITCH,-79.000000,-13.700000,2.300000,0.600000,2.376973,14.620865,-188.038910
*STITCH,-81.600000,-14.000000,-2.600000,-0.300000,2.617250,-173.418045,187.454285
*STITCH,-79.200000,-13.400000,2.400000,0.600000,2.473863,14.036247,-189.637543
*STITCH,-81.800000,-13.600000,-2.600000,-0.200000,2.607681,-175.601288,186.911224
*STITCH,-79.300000,-13.100000,2.500000,0.500000,2.549510,11.309938,-189.188843
*STITCH,-82.000000,-13.200000,-2.700000,-0.100000,2.701851,-177.878906,189.188843
*STITCH,-79.500000,-12.700000,2.500000,0.500000,2.549510,11.309938,-189.188843
*STITCH,-82.200000,-12.800000,-2.700000,-0.100000,2.701851,-177.878906,186.969177
*STITCH,-79.700000,-12.400000,2.500000,0.400000,2.531798,9.090279,170.909729
*STITCH,-82.400000,-12.400000,-2.700000,0.000000,2.700000,180.000000,-170.909729
*STITCH,-79.900000,-12.000000,2.500000,0.400000,2.531798,9.090279,170.909729
*STITCH,-82.500000,-12.000000,-2.600000,0.000000,2.600000,180.000000,-170.134186
*STITCH,-80.200000,-11.600000,2.300000,0.400000,2.334524,9.865818,170.134186
*STITCH,-82.700000,-11.600000,-2.500000,0.000000,2.500000,180.000000,-170.134186
*STITCH,-80.400000,-11.200000,2.300000,0.400000,2.334524,9.865818,170.134186
*STITCH,-82.800000,-11.200000,-2.400000,0.000000,2.400000,180.000000,-169.695160
*STITCH,-80.600000,-10.800000,2.200000,0.400000,2.236068,10.304845,169.695160
*STITCH,-83.000000,-10.800000,-2.400000,0.000000,2.400000,180.000000,-169.215714
*STITCH,-80.900000,-10.400000,2.100000,0.400000,2.137756,10.784290,169.215714
*STITCH,-83.100000,-10.400000,-2.200000,0.000000,2.200000,180.000000,-168.690063
*STITCH,-81.100000,-10.000000,2.000000,0.400000,2.039608,11.309934,166.087555
*STITCH,-83.300000,-9.900000,-2.200000,0.100000,2.202271,177.397491,-168.424866
*STITCH,-81.400000,-9.600000,1.900000,0.300000,1.923538,8.972625,168.164963
*STITCH,-83.400000,-9.500000,-2.000000,0.100000,2.002498,177.137589,-167.675278
*STITCH,-81.600000,-9.200000,1.800000,0.300000,1.824829,9.462316,167.675278
*STITCH,-83.600000,-9.100000,-2.000000,0.100000,2.002498,177.137589,-165.248917
*STITCH,-81.700000,-8.700000,1.900000,0.400000,1.941649,11.888669,168.111328
*STITCH,-83.900000,-8.700000,-2.200000,0.000000,2.200000,180.000000,-168.690063
*STITCH,-81.900000,-8.300000,2.000000,0.400000,2.039608,11.309934,168.690063
*STITCH,-84.100000,-8.300000,-2.200000,0.000000,2.200000,180.000000,-169.215714
*STITCH,-82.000000,-7.900000,2.100000,0.400000,2.137756,10.784290,169.215714
*STITCH,-84.300000,-7.900000,-2.300000,0.000000,2.300000,180.000000,-167.195740
*STITCH,-82.100000,-7.400000,2.200000,0.500000,2.256103,12.804256,-190.314697
*STITCH,-84.400000,-7.500000,-2.300000,-0.100000,2.302173,-177.510437,189.775208
*STITCH,-82.100000,-7.000000,2.300000,0.500000,2.353720,12.264775,-189.775208
*STITCH,-84.400000,-7.100000,-2.300000,-0.100000,2.302173,-177.510437,190.314697
*STITCH,-82.200000,-6.600000,2.200000,0.500000,2.256103,12.804256,-190.314697
*STITCH,-84.500000,-6.700000,-2.300000,-0.100000,2.302173,-177.510437,192.765564
*STITCH,-82.300000,-6.100000,2.200000,0.600000,2.280351,15.255121,-188.130112
*STITCH,-84.700000,-6.400000,-2.400000,-0.300000,2.418677,-172.874985,189.802490
*STITCH,-82.400000,-5.700000,2.300000,0.700000,2.404163,16.927507,-189.802490
*STITCH,-84.800000,-6.000000,-2.400000,-0.300000,2.418677,-172.874985,190.525101
*STITCH,-82.600000,-5.300000,2.200000,0.700000,2.308679,17.650120,-185.385345
*STITCH,-84.900000,-5.800000,-2.300000,-0.500000,2.353720,-167.735229,190.933823
*STITCH,-82.800000,-4.900000,2.100000,0.900000,2.284732,23.198587,-188.577713
*STITCH,-85.100000,-5.500000,-2.300000,-0.600000,2.376973,-165.379120,190.842468
*STITCH,-83.000000,-4.500000,2.100000,1.000000,2.325941,25.463346,-185.480240
*STITCH,-85.200000,-5.300000,-2.200000,-0.800000,2.340940,-160.016891,188.827682
*STITCH,-83.200000,-4.200000,2.000000,1.100000,2.282542,28.810793,-186.561768
*STITCH,-85.400000,-5.100000,-2.200000,-0.900000,2.376973,-157.750977,218.393219
*STITCH,-84.500000,-3.500000,0.900000,1.600000,1.835756,60.642246,92.792694
*STITCH,-85.900000,-2.800000,-1.400000,0.700000,1.565248,153.434937,-315.000000
*STITCH,-86.800000,-3.100000,-0.900000,-0.300000,0.948683,-161.565048,204.590118
*STITCH,-85.300000,-1.700000,1.500000,1.400000,2.051828,43.025063,-173.626343
*STITCH,-87.100000,-3.800000,-1.800000,-2.100000,2.765863,-130.601288,170.837646
*STITCH,-84.500000,-1.600000,2.600000,2.200000,3.405877,40.236359,-174.067215
*STITCH,-86.900000,-4.100000,-2.400000,-2.500000,3.465545,-133.830856,171.988083
*STITCH,-84.100000,-1.900000,2.800000,2.200000,3.560899,38.157223,-176.523697
*STITCH,-86.800000,-4.300000,-2.700000,-2.400000,3.612478,-138.366470,173.358490
*STITCH,-83.800000,-2.200000,3.000000,2.100000,3.661967,34.992023,-174.390732
*STITCH,-86.600000,-4.600000,-2.800000,-2.400000,3.687818,-139.398712,173.513184
*STITCH,-83.500000,-2.500000,3.100000,2.100000,3.744329,34.114471,-174.713806
*STITCH,-86.300000,-4.800000,-2.800000,-2.300000,3.623534,-140.599335,172.604721
*STITCH,-83.100000,-2.800000,3.200000,2.000000,3.773592,32.005383,-173.587326
*STITCH,-86.000000,-5.100000,-2.900000,-2.300000,3.701351,-141.581940,174.410492
*STITCH,-82.900000,-3.100000,3.100000,2.000000,3.689174,32.828545,-173.217865
*STITCH,-85.800000,-5.500000,-2.900000,-2.400000,3.764306,-140.389313,173.217865
*STITCH,-82.700000,-3.500000,3.100000,2.000000,3.689174,32.828545,-174.410492
*STITCH,-85.600000,-5.800000,-2.900000,-2.300000,3.701351,-141.581940,173.086212
*STITCH,-82.500000,-3.900000,3.100000,1.900000,3.635932,31.504269,-166.504272
*STITCH,-83.000000,-4.400000,-0.500000,-0.500000,0.707107,-135.000000,243.434952
*STITCH,-83.500000,-2.900000,-0.500000,1.500000,1.581139,108.434952,-182.489548
*STITCH,-82.900000,-5.000000,0.600000,-2.100000,2.184033,-74.054596,119.054596
*STITCH,-82.400000,-4.500000,0.500000,0.500000,0.707107,45.000000,97.305756
*STITCH,-84.600000,-2.800000,-2.200000,1.700000,2.780288,142.305756,-171.781647
*STITCH,-82.300000,-4.100000,2.300000,-1.300000,2.641969,-29.475889,169.374985
*STITCH,-84.200000,-2.500000,-1.900000,1.600000,2.483949,139.899094,-169.643967
*STITCH,-82.100000,-3.700000,2.100000,-1.200000,2.418677,-29.744879,168.111343
*STITCH,-83.900000,-2.100000,-1.800000,1.600000,2.408319,138.366470,-169.330231
*STITCH,-81.900000,-3.300000,2.000000,-1.200000,2.332381,-30.963758,171.491302
*STITCH,-83.600000,-1.900000,-1.700000,1.400000,2.202271,140.527542,-172.803192
*STITCH,-81.700000,-3.100000,1.900000,-1.200000,2.247220,-32.275646,167.275650
*STITCH,-83.100000,-1.700000,-1.400000,1.400000,1.979899,135.000000,-169.508514
*STITCH,-81.500000,-2.800000,1.600000,-1.100000,1.941649,-34.508518,167.217896
*STITCH,-82.700000,-1.500000,-1.200000,1.300000,1.769181,132.709381,-171.369186
*STITCH,-81.200000,-2.700000,1.500000,-1.200000,1.920937,-38.659805,164.913635
*STITCH,-82.300000,-1.200000,-1.100000,1.500000,1.860108,126.253838,-173.374939
*STITCH,-81.000000,-2.600000,1.300000,-1.400000,1.910497,-47.121098,165.018372
*STITCH,-81.900000,-0.900000,-0.900000,1.700000,1.923538,117.897278,-171.027374
*STITCH,-80.700000,-2.500000,1.200000,-1.600000,2.000000,-53.130100,167.092590
*STITCH,-81.500000,-0.700000,-0.800000,1.800000,1.969772,113.962494,-173.496948
*STITCH,-80.500000,-2.400000,1.000000,-1.700000,1.972308,-59.534451,165.058563
*STITCH,-81.000000,-0.600000,-0.500000,1.800000,1.868154,105.524117,-171.894745
*STITCH,-80.300000,-2.200000,0.700000,-1.600000,1.746425,-66.370628,165.832947
*STITCH,-80.600000,-0.400000,-0.300000,1.800000,1.824829,99.462318,-171.027374
*STITCH,-80.000000,-2.200000,0.600000,-1.800000,1.897367,-71.565056,164.577850
*STITCH,-80.100000,-0.300000,-0.100000,1.900000,1.902630,93.012787,-174.040161
*STITCH,-79.800000,-2.200000,0.300000,-1.900000,1.923538,-81.027374,165.018372
*STITCH,-79.600000,-0.300000,0.200000,1.900000,1.910497,83.990990,-171.128601
*STITCH,-79.500000,-2.300000,0.100000,-2.000000,2.002498,-87.137604,165.827667
*STITCH,-79.100000,-0.300000,0.400000,2.000000,2.039608,78.690071,-168.690063
*STITCH,-79.100000,-2.300000,0.000000,-2.000000,2.000000,-90.000000,168.690063
*STITCH,-78.700000,-0.300000,0.400000,2.000000,2.039608,78.690071,-171.552475
*STITCH,-78.800000,-2.300000,-0.100000,-2.000000,2.002498,-92.862404,166.163162
*STITCH,-78.200000,-0.300000,0.600000,2.000000,2.088061,73.300758,-174.610687
*STITCH,-78.600000,-2.300000,-0.400000,-2.000000,2.039608,-101.309937,165.963760
*STITCH,-77.700000,-0.400000,0.900000,1.900000,2.102380,64.653824,-173.943878
*STITCH,-78.400000,-2.400000,-0.700000,-2.000000,2.118962,-109.290054,170.479263
*STITCH,-77.300000,-0.400000,1.100000,2.000000,2.282542,61.189205,-172.043655
*STITCH,-78.100000,-2.500000,-0.800000,-2.100000,2.247220,-110.854454,168.578812
*STITCH,-76.900000,-0.600000,1.200000,1.900000,2.247220,57.724354,-174.289398
*STITCH,-77.900000,-2.600000,-1.000000,-2.000000,2.236068,-116.565048,168.690063
*STITCH,-76.500000,-0.800000,1.400000,1.800000,2.280351,52.125015,-174.400665
*STITCH,-77.700000,-2.700000,-1.200000,-1.900000,2.247220,-122.275642,167.275635
*STITCH,-76.100000,-1.100000,1.600000,1.600000,2.262742,44.999996,-174.472458
*STITCH,-77.500000,-2.800000,-1.400000,-1.700000,2.202271,-129.472458,168.944916
*STITCH,-75.800000,-1.400000,1.700000,1.400000,2.202271,39.472454,-174.472458
*STITCH,-77.200000,-2.800000,-1.400000,-1.400000,1.979899,-135.000000,167.005386
*STITCH,-75.600000,-1.800000,1.600000,1.000000,1.886796,32.005383,-169.126495
*STITCH,-77.000000,-3.100000,-1.400000,-1.300000,1.910497,-137.121109,166.175720
*STITCH,-75.200000,-2.100000,1.800000,1.000000,2.059126,29.054607,-173.837021
*STITCH,-76.900000,-3.300000,-1.700000,-1.200000,2.080865,-144.782410,170.245758
*STITCH,-74.800000,-2.300000,2.100000,1.000000,2.325941,25.463346,-171.083008
*STITCH,-76.700000,-3.600000,-1.900000,-1.300000,2.302173,-145.619659,168.818253
*STITCH,-74.600000,-2.700000,2.100000,0.900000,2.284732,23.198587,-173.130020
*STITCH,-76.500000,-3.800000,-1.900000,-1.100000,2.195450,-149.931427,167.581543
*STITCH,-74.300000,-3.100000,2.200000,0.700000,2.308679,17.650120,-168.595505
*STITCH,-76.100000,-4.100000,-1.800000,-1.000000,2.059126,-150.945389,168.470947
*STITCH,-74.200000,-3.500000,1.900000,0.600000,1.992486,17.525562,-167.060013
*STITCH,-75.900000,-4.500000,-1.700000,-1.000000,1.972308,-149.534454,167.060013
*STITCH,-74.000000,-3.900000,1.900000,0.600000,1.992486,17.525562,-166.095993
*STITCH,-75.800000,-5.000000,-1.800000,-1.100000,2.109502,-148.570435,167.860489
*STITCH,-73.800000,-4.300000,2.000000,0.700000,2.118962,19.290052,-168.824509
*STITCH,-75.500000,-5.300000,-1.700000,-1.000000,1.972308,-149.534454,169.759308
*STITCH,-73.600000,-4.600000,1.900000,0.700000,2.024846,20.224861,-165.716339
*STITCH,-75.200000,-5.700000,-1.600000,-1.100000,1.941649,-145.491486,166.741989
*STITCH,-73.400000,-5.000000,1.800000,0.700000,1.931321,21.250504,-169.245117
*STITCH,-75.000000,-6.000000,-1.600000,-1.000000,1.886796,-147.994614,168.219482
*STITCH,-73.100000,-5.300000,1.900000,0.700000,2.024846,20.224861,-138.835327
*STITCH,-73.700000,-6.400000,-0.600000,-1.100000,1.252996,-118.610458,35.192398
*STITCH,-73.400000,-9.000000,0.300000,-2.600000,2.617250,-83.418060,30.287960
*STITCH,-72.200000,-10.600000,1.200000,-1.600000,2.000000,-53.130100,-69.341095
*STITCH,-72.900000,-11.700000,-0.700000,-1.100000,1.303840,-122.471191,154.476578
*STITCH,-71.300000,-10.700000,1.600000,1.000000,1.886796,32.005383,-190.203979
*STITCH,-73.800000,-11.700000,-2.500000,-1.000000,2.692582,-158.198593,190.933807
*STITCH,-71.000000,-9.900000,2.800000,1.800000,3.328663,32.735222,-185.435669
*STITCH,-74.100000,-11.500000,-3.100000,-1.600000,3.488553,-152.700439,185.975327
*STITCH,-70.900000,-9.400000,3.200000,2.100000,3.827532,33.274887,-185.295410
*STITCH,-74.100000,-11.100000,-3.200000,-1.700000,3.623534,-152.020523,187.012543
